id_interacao;cliente_id;canal;departamento;status;data_hora;payload_detalhes
INT-000245;CLI-60982;chat_site;Financeiro;pendente;2026-11-26 21:38:47;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.21.132"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-000246;CLI-92357;email;Financeiro;pendente;2026-07-11 18:46:17;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2896, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 10.68}"
INT-000247;CLI-62471;chat_site;Suporte Tecnico;em_andamento;2026-07-03 22:01:36;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.117.113"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-000248;CLI-77914;chat_site;Ouvidoria;resolvido;2026-01-08 19:32:15;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.126.3"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-000249;CLI-28281;email;Suporte Tecnico;resolvido;2026-06-15 21:17:47;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 412, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 6.2}"
INT-000250;CLI-29326;chat_site;Comercial;cancelado;2026-07-22 16:46:36;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.108.53"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-000251;CLI-10098;email;Suporte Tecnico;cancelado;2026-10-05 13:15:37;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1564, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 22.52}"
INT-000252;CLI-34270;email;Ouvidoria;pendente;2026-02-19 14:25:19;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2059, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 5.6}"
INT-000253;CLI-53157;email;Comercial;pendente;2026-02-26 14:53:12;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2738, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 4.08}"
INT-000254;CLI-19944;whatsapp;Comercial;cancelado;2026-02-22 06:34:58;"{""numero_origem"": ""+55319799523783"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 119, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-000255;CLI-25198;telefone;Financeiro;pendente;2026-11-13 06:42:49;"{""duracao_chamada_seg"": 490, ""fila_espera_seg"": 43, ""protocolo"": ""8083912026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 2}"
INT-000256;CLI-51288;chat_site;Financeiro;cancelado;2026-10-08 12:41:13;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.193.103"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-000257;CLI-92529;telefone;Suporte Tecnico;pendente;2026-05-16 08:00:09;"{""duracao_chamada_seg"": 663, ""fila_espera_seg"": 117, ""protocolo"": ""6490762026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 3}"
INT-000258;CLI-67398;whatsapp;Suporte Tecnico;pendente;2026-12-26 00:52:43;"{""numero_origem"": ""+55319274758806"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 66, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-000259;CLI-45013;chat_site;Comercial;cancelado;2026-06-24 22:17:11;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.39.232"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-000260;CLI-92671;email;Financeiro;em_andamento;2026-02-05 08:43:04;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 3367, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 19.35}"
INT-000261;CLI-28852;chat_site;Ouvidoria;resolvido;2026-11-03 05:50:10;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.84.122"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-000262;CLI-88606;whatsapp;Financeiro;em_andamento;2026-09-04 12:05:31;"{""numero_origem"": ""+55319431359804"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 99, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-000263;CLI-53949;telefone;Financeiro;pendente;2026-11-28 08:57:16;"{""duracao_chamada_seg"": 571, ""fila_espera_seg"": 284, ""protocolo"": ""4158072026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-000264;CLI-71904;whatsapp;Comercial;resolvido;2026-06-08 02:44:57;"{""numero_origem"": ""+55219795378243"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 128, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-000265;CLI-90071;email;Comercial;resolvido;2026-08-28 02:05:28;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 759, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 20.25}"
INT-000266;CLI-11846;email;Suporte Tecnico;em_andamento;2026-10-16 06:52:20;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2048, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 1.48}"
INT-000267;CLI-27756;whatsapp;Comercial;resolvido;2026-01-07 07:56:01;"{""numero_origem"": ""+55719544111150"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 25, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-000268;CLI-32074;telefone;Financeiro;resolvido;2026-09-27 02:57:33;"{""duracao_chamada_seg"": 857, ""fila_espera_seg"": 252, ""protocolo"": ""7414592026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-000269;CLI-66249;whatsapp;Financeiro;em_andamento;2026-07-25 07:48:16;"{""numero_origem"": ""+55719143269844"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 16, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-000270;CLI-55191;email;Suporte Tecnico;resolvido;2026-07-17 11:57:07;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 3202, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 13.42}"
INT-000271;CLI-86624;email;Suporte Tecnico;pendente;2026-08-15 01:55:25;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 3773, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 16.91}"
INT-000272;CLI-53907;telefone;Comercial;pendente;2026-07-13 08:35:51;"{""duracao_chamada_seg"": 770, ""fila_espera_seg"": 278, ""protocolo"": ""5472102026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 0}"
INT-000273;CLI-88437;email;Suporte Tecnico;em_andamento;2026-03-31 18:25:47;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2665, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 14.37}"
INT-000274;CLI-79902;whatsapp;Financeiro;pendente;2026-01-15 13:07:18;"{""numero_origem"": ""+55719161586326"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 101, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-000275;CLI-62293;email;Financeiro;pendente;2026-06-28 12:23:13;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 527, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 23.12}"
INT-000276;CLI-29723;chat_site;Suporte Tecnico;cancelado;2026-08-20 04:43:49;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.143.126"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-000277;CLI-89238;whatsapp;Ouvidoria;cancelado;2026-06-17 10:07:05;"{""numero_origem"": ""+55419582077453"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 47, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-000278;CLI-83366;telefone;Suporte Tecnico;pendente;2026-03-25 15:35:47;"{""duracao_chamada_seg"": 679, ""fila_espera_seg"": 258, ""protocolo"": ""1661132026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-000279;CLI-41710;email;Comercial;pendente;2026-07-26 18:06:45;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 629, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 5.08}"
INT-000280;CLI-64639;email;Suporte Tecnico;resolvido;2026-02-10 11:15:56;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3335, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 4.73}"
INT-000281;CLI-28600;whatsapp;Financeiro;resolvido;2026-06-27 15:04:54;"{""numero_origem"": ""+55119868008256"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 131, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-000282;CLI-96346;telefone;Ouvidoria;pendente;2026-09-12 22:05:14;"{""duracao_chamada_seg"": 140, ""fila_espera_seg"": 174, ""protocolo"": ""5915092026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-000283;CLI-69686;email;Suporte Tecnico;pendente;2026-01-09 22:29:11;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3577, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 17.46}"
INT-000284;CLI-56187;telefone;Suporte Tecnico;em_andamento;2026-10-20 21:03:22;"{""duracao_chamada_seg"": 795, ""fila_espera_seg"": 31, ""protocolo"": ""7101092026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-000285;CLI-22726;whatsapp;Financeiro;resolvido;2026-03-17 07:10:10;"{""numero_origem"": ""+55119375358015"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 86, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-000286;CLI-96757;telefone;Financeiro;cancelado;2026-01-28 20:02:40;"{""duracao_chamada_seg"": 859, ""fila_espera_seg"": 151, ""protocolo"": ""7046132026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-000287;CLI-76707;email;Suporte Tecnico;cancelado;2026-10-02 15:55:27;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 3098, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 11.95}"
INT-000288;CLI-84066;whatsapp;Ouvidoria;em_andamento;2026-06-19 18:36:15;"{""numero_origem"": ""+55319404168083"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 41, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-000289;CLI-99223;chat_site;Ouvidoria;cancelado;2026-12-04 08:56:22;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.191.55"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-000290;CLI-87948;telefone;Suporte Tecnico;pendente;2026-09-05 12:51:06;"{""duracao_chamada_seg"": 115, ""fila_espera_seg"": 12, ""protocolo"": ""7721322026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-000291;CLI-96660;email;Ouvidoria;em_andamento;2026-05-25 10:25:21;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2766, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 12.76}"
INT-000292;CLI-90782;chat_site;Comercial;em_andamento;2026-05-20 23:10:19;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.164.236"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-000293;CLI-92645;whatsapp;Financeiro;em_andamento;2026-09-14 16:52:46;"{""numero_origem"": ""+55319170572190"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 86, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-000294;CLI-33515;whatsapp;Financeiro;em_andamento;2026-05-08 14:46:12;"{""numero_origem"": ""+55219272689936"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 18, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-000295;CLI-64512;email;Comercial;cancelado;2026-03-31 11:48:14;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 299, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 20.33}"
INT-000296;CLI-68863;whatsapp;Ouvidoria;pendente;2026-06-07 19:30:47;"{""numero_origem"": ""+55219906091707"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 63, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-000297;CLI-93822;chat_site;Comercial;cancelado;2026-02-08 02:23:00;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.58.20"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-000298;CLI-46893;email;Comercial;pendente;2026-01-06 14:45:55;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 665, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 6.52}"
INT-000299;CLI-84297;email;Ouvidoria;em_andamento;2026-02-04 15:35:48;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1569, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 20.48}"
INT-000300;CLI-36333;chat_site;Comercial;em_andamento;2026-01-11 17:41:54;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.142.234"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-000301;CLI-65429;chat_site;Suporte Tecnico;cancelado;2026-04-17 06:04:36;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.118.96"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-000302;CLI-67826;whatsapp;Suporte Tecnico;cancelado;2026-12-18 09:17:38;"{""numero_origem"": ""+55119718835023"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 57, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-000303;CLI-72008;telefone;Suporte Tecnico;em_andamento;2026-10-30 04:43:35;"{""duracao_chamada_seg"": 331, ""fila_espera_seg"": 134, ""protocolo"": ""9298132026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-000304;CLI-94573;email;Financeiro;pendente;2026-07-22 08:59:35;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2556, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 0.81}"
INT-000305;CLI-14363;chat_site;Suporte Tecnico;em_andamento;2026-07-20 03:38:41;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.253.195"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-000306;CLI-79955;telefone;Financeiro;pendente;2026-07-24 17:01:17;"{""duracao_chamada_seg"": 891, ""fila_espera_seg"": 260, ""protocolo"": ""9518042026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-000307;CLI-20721;chat_site;Financeiro;cancelado;2026-12-04 08:42:22;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.148.221"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-000308;CLI-88877;whatsapp;Suporte Tecnico;cancelado;2026-05-26 22:31:48;"{""numero_origem"": ""+55719662368415"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 150, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-000309;CLI-38311;email;Financeiro;cancelado;2026-10-19 06:27:08;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1221, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 20.9}"
INT-000310;CLI-45540;email;Financeiro;pendente;2026-09-12 12:42:51;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2375, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 15.53}"
INT-000311;CLI-99017;telefone;Financeiro;cancelado;2026-01-26 18:16:05;"{""duracao_chamada_seg"": 392, ""fila_espera_seg"": 271, ""protocolo"": ""6293112026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 0}"
INT-000312;CLI-16041;telefone;Comercial;resolvido;2026-07-08 14:58:52;"{""duracao_chamada_seg"": 774, ""fila_espera_seg"": 210, ""protocolo"": ""1435992026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-000313;CLI-71584;email;Financeiro;resolvido;2026-02-22 05:48:02;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1828, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 22.97}"
INT-000314;CLI-78994;email;Suporte Tecnico;cancelado;2026-02-15 21:31:30;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 774, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 11.06}"
INT-000315;CLI-98193;whatsapp;Financeiro;pendente;2026-02-13 05:13:31;"{""numero_origem"": ""+55119727946884"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 124, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-000316;CLI-56854;chat_site;Financeiro;em_andamento;2026-07-15 08:00:57;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.221.224"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-000317;CLI-35370;email;Financeiro;pendente;2026-03-25 07:54:59;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1589, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 15.65}"
INT-000318;CLI-44853;whatsapp;Financeiro;pendente;2026-07-31 03:10:12;"{""numero_origem"": ""+55219285406460"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 141, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-000319;CLI-42259;telefone;Comercial;resolvido;2026-09-22 12:11:32;"{""duracao_chamada_seg"": 603, ""fila_espera_seg"": 235, ""protocolo"": ""1767252026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 2}"
INT-000320;CLI-93746;email;Suporte Tecnico;cancelado;2026-02-11 17:08:20;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 267, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 10.07}"
INT-000321;CLI-62830;chat_site;Comercial;em_andamento;2026-12-10 14:21:18;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.120.192"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-000322;CLI-20506;telefone;Ouvidoria;cancelado;2026-10-19 03:13:21;"{""duracao_chamada_seg"": 660, ""fila_espera_seg"": 185, ""protocolo"": ""6636432026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 2}"
INT-000323;CLI-18727;telefone;Ouvidoria;em_andamento;2026-05-06 10:23:41;"{""duracao_chamada_seg"": 71, ""fila_espera_seg"": 211, ""protocolo"": ""7171502026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-000324;CLI-79285;whatsapp;Ouvidoria;resolvido;2026-11-09 10:57:20;"{""numero_origem"": ""+55319910407251"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 138, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-000325;CLI-10522;email;Comercial;pendente;2026-02-05 03:47:34;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2977, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 15.16}"
INT-000326;CLI-28050;email;Suporte Tecnico;resolvido;2026-05-21 18:12:11;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1458, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 8.08}"
INT-000327;CLI-83399;telefone;Suporte Tecnico;cancelado;2026-09-22 02:27:34;"{""duracao_chamada_seg"": 456, ""fila_espera_seg"": 236, ""protocolo"": ""6995602026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-000328;CLI-30813;chat_site;Comercial;em_andamento;2026-01-11 02:23:55;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.108.55"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-000329;CLI-47549;telefone;Suporte Tecnico;resolvido;2026-04-28 06:28:45;"{""duracao_chamada_seg"": 373, ""fila_espera_seg"": 50, ""protocolo"": ""5019452026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-000330;CLI-95849;telefone;Financeiro;pendente;2026-07-27 03:23:29;"{""duracao_chamada_seg"": 408, ""fila_espera_seg"": 14, ""protocolo"": ""6551752026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 0}"
INT-000331;CLI-90508;email;Financeiro;em_andamento;2026-05-19 08:37:48;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2907, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 4.96}"
INT-000332;CLI-93185;whatsapp;Suporte Tecnico;em_andamento;2026-09-22 06:56:22;"{""numero_origem"": ""+55319660833759"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 57, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-000333;CLI-48366;email;Comercial;cancelado;2026-07-18 06:27:22;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 1298, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 17.6}"
INT-000334;CLI-85284;chat_site;Ouvidoria;cancelado;2026-07-23 16:16:40;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.58.21"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 9}"
INT-000335;CLI-97804;email;Comercial;cancelado;2026-11-05 20:06:03;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 550, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 23.93}"
INT-000336;CLI-76571;email;Comercial;cancelado;2026-09-22 05:11:08;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 680, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 14.24}"
INT-000337;CLI-15991;email;Financeiro;cancelado;2026-12-02 02:40:40;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 742, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 18.71}"
INT-000338;CLI-92342;telefone;Ouvidoria;cancelado;2026-02-13 21:50:56;"{""duracao_chamada_seg"": 681, ""fila_espera_seg"": 162, ""protocolo"": ""8568822026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-000339;CLI-37080;chat_site;Comercial;pendente;2026-04-30 13:50:48;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.47.90"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-000340;CLI-35599;whatsapp;Suporte Tecnico;resolvido;2026-05-25 12:26:42;"{""numero_origem"": ""+55319750843370"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 36, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-000341;CLI-81751;chat_site;Financeiro;em_andamento;2026-04-14 18:36:23;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.43.253"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-000342;CLI-17508;telefone;Financeiro;pendente;2026-12-09 23:47:36;"{""duracao_chamada_seg"": 292, ""fila_espera_seg"": 51, ""protocolo"": ""4093402026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-000343;CLI-76115;chat_site;Ouvidoria;em_andamento;2026-01-20 15:50:48;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.40.114"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-000344;CLI-54742;whatsapp;Suporte Tecnico;pendente;2026-07-15 05:28:37;"{""numero_origem"": ""+55219609593765"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 88, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-000345;CLI-57528;telefone;Suporte Tecnico;em_andamento;2026-06-08 12:27:42;"{""duracao_chamada_seg"": 51, ""fila_espera_seg"": 155, ""protocolo"": ""3933282026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 3}"
INT-000346;CLI-98091;email;Ouvidoria;em_andamento;2026-09-22 04:37:19;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2711, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 20.14}"
INT-000347;CLI-75984;whatsapp;Ouvidoria;em_andamento;2026-05-18 03:06:17;"{""numero_origem"": ""+55719677118666"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 88, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-000348;CLI-58991;whatsapp;Comercial;resolvido;2026-06-12 02:22:25;"{""numero_origem"": ""+55219752328049"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 32, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-000349;CLI-90007;chat_site;Ouvidoria;em_andamento;2026-10-08 16:57:52;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.180.79"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
