id_interacao;cliente_id;canal;departamento;status;data_hora;payload_detalhes
INT-003266;CLI-53831;chat_site;Financeiro;resolvido;2026-11-22 09:28:55;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.57.183"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-003267;CLI-99284;whatsapp;Suporte Tecnico;resolvido;2026-06-06 21:34:14;"{""numero_origem"": ""+55219624831439"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 85, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-003268;CLI-39907;telefone;Financeiro;resolvido;2026-05-05 11:38:08;"{""duracao_chamada_seg"": 60, ""fila_espera_seg"": 216, ""protocolo"": ""2563302026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-003269;CLI-84458;whatsapp;Comercial;cancelado;2026-10-25 04:41:54;"{""numero_origem"": ""+55219383652874"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 43, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-003270;CLI-12516;email;Financeiro;cancelado;2026-06-08 16:17:26;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2553, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 18.51}"
INT-003271;CLI-20810;whatsapp;Financeiro;em_andamento;2026-11-07 23:26:04;"{""numero_origem"": ""+55719211613720"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 14, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-003272;CLI-53742;chat_site;Comercial;em_andamento;2026-04-06 21:07:35;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.12.145"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-003273;CLI-14173;chat_site;Financeiro;em_andamento;2026-02-14 06:59:40;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.253.21"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-003274;CLI-44044;telefone;Comercial;em_andamento;2026-06-05 11:20:03;"{""duracao_chamada_seg"": 657, ""fila_espera_seg"": 251, ""protocolo"": ""1763642026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-003275;CLI-48923;chat_site;Ouvidoria;em_andamento;2026-09-13 07:51:27;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.142.144"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-003276;CLI-35373;whatsapp;Suporte Tecnico;em_andamento;2026-06-05 19:57:31;"{""numero_origem"": ""+55319543631110"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 137, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-003277;CLI-42347;email;Ouvidoria;cancelado;2026-06-14 13:02:34;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2474, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 11.27}"
INT-003278;CLI-30484;whatsapp;Suporte Tecnico;cancelado;2026-12-04 23:11:24;"{""numero_origem"": ""+55219189289954"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 37, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-003279;CLI-78052;telefone;Comercial;resolvido;2026-08-08 22:21:25;"{""duracao_chamada_seg"": 825, ""fila_espera_seg"": 162, ""protocolo"": ""7212972026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-003280;CLI-62963;email;Ouvidoria;resolvido;2026-05-28 15:15:24;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3890, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 2.95}"
INT-003281;CLI-39600;telefone;Comercial;cancelado;2026-07-07 15:39:05;"{""duracao_chamada_seg"": 274, ""fila_espera_seg"": 28, ""protocolo"": ""4429062026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-003282;CLI-15032;chat_site;Suporte Tecnico;cancelado;2026-12-09 07:47:37;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.38.154"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 9}"
INT-003283;CLI-63808;email;Suporte Tecnico;resolvido;2026-04-19 14:33:31;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1092, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 23.65}"
INT-003284;CLI-97845;email;Ouvidoria;em_andamento;2026-05-11 02:14:59;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2929, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 15.14}"
INT-003285;CLI-48604;chat_site;Suporte Tecnico;em_andamento;2026-08-13 04:37:26;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.140.149"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-003286;CLI-80257;whatsapp;Financeiro;pendente;2026-09-30 11:02:33;"{""numero_origem"": ""+55319926565370"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 107, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-003287;CLI-13646;chat_site;Ouvidoria;cancelado;2026-12-10 04:26:18;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.84.28"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-003288;CLI-30092;chat_site;Suporte Tecnico;cancelado;2026-01-06 13:23:52;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.251.72"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-003289;CLI-25674;email;Suporte Tecnico;em_andamento;2026-01-22 15:19:53;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2749, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 17.43}"
INT-003290;CLI-84211;email;Comercial;resolvido;2026-10-22 15:14:48;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2564, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 20.3}"
INT-003291;CLI-59967;email;Financeiro;pendente;2026-03-16 08:17:03;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1126, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 10.91}"
INT-003292;CLI-86521;chat_site;Comercial;em_andamento;2026-09-06 07:28:36;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.84.150"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 9}"
INT-003293;CLI-43455;telefone;Suporte Tecnico;cancelado;2026-11-14 11:14:46;"{""duracao_chamada_seg"": 359, ""fila_espera_seg"": 223, ""protocolo"": ""6204122026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 1}"
INT-003294;CLI-20815;email;Comercial;em_andamento;2026-05-23 11:04:30;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3240, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 11.37}"
INT-003295;CLI-91546;whatsapp;Ouvidoria;resolvido;2026-05-17 23:13:10;"{""numero_origem"": ""+55419990802814"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 81, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-003296;CLI-36703;email;Financeiro;resolvido;2026-07-09 03:25:12;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2613, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 11.67}"
INT-003297;CLI-71553;email;Financeiro;em_andamento;2026-01-28 22:52:45;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 3166, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 3.28}"
INT-003298;CLI-55343;email;Financeiro;pendente;2026-12-04 23:54:19;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2489, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 17.51}"
INT-003299;CLI-24590;chat_site;Ouvidoria;em_andamento;2026-06-19 18:45:28;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.179.195"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-003300;CLI-37830;chat_site;Suporte Tecnico;pendente;2026-05-22 09:59:02;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.214.163"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-003301;CLI-91734;chat_site;Comercial;resolvido;2026-04-09 14:47:58;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.33.192"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-003302;CLI-73542;telefone;Ouvidoria;resolvido;2026-05-27 00:51:47;"{""duracao_chamada_seg"": 469, ""fila_espera_seg"": 81, ""protocolo"": ""1723222026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-003303;CLI-29595;chat_site;Comercial;em_andamento;2026-01-30 03:23:12;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.171.16"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-003304;CLI-58593;whatsapp;Suporte Tecnico;pendente;2026-09-20 13:53:57;"{""numero_origem"": ""+55419993108182"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 11, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-003305;CLI-92939;email;Ouvidoria;cancelado;2026-08-14 00:26:52;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1936, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 20.39}"
INT-003306;CLI-69061;email;Suporte Tecnico;em_andamento;2026-02-21 01:52:45;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1022, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 20.98}"
INT-003307;CLI-23852;chat_site;Suporte Tecnico;em_andamento;2026-02-27 15:29:52;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.47.198"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-003308;CLI-92988;whatsapp;Financeiro;resolvido;2026-09-03 05:06:42;"{""numero_origem"": ""+55719329101127"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 34, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-003309;CLI-10756;telefone;Comercial;em_andamento;2026-10-21 00:50:33;"{""duracao_chamada_seg"": 186, ""fila_espera_seg"": 277, ""protocolo"": ""2100092026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-003310;CLI-10768;whatsapp;Comercial;pendente;2026-03-01 09:43:08;"{""numero_origem"": ""+55419445571775"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 60, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-003311;CLI-40452;email;Financeiro;em_andamento;2026-10-19 14:52:23;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2248, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 16.1}"
INT-003312;CLI-46020;email;Comercial;em_andamento;2026-12-03 07:50:30;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 538, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 8.04}"
INT-003313;CLI-43194;whatsapp;Ouvidoria;cancelado;2026-10-16 15:04:46;"{""numero_origem"": ""+55719780058245"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 100, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-003314;CLI-95043;whatsapp;Comercial;em_andamento;2026-11-12 21:08:46;"{""numero_origem"": ""+55419351285264"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 144, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-003315;CLI-42350;chat_site;Suporte Tecnico;resolvido;2026-06-28 10:06:18;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.18.93"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-003316;CLI-87205;chat_site;Financeiro;cancelado;2026-04-27 06:31:14;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.225.241"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-003317;CLI-24439;telefone;Financeiro;cancelado;2026-01-24 06:48:54;"{""duracao_chamada_seg"": 84, ""fila_espera_seg"": 16, ""protocolo"": ""4087032026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-003318;CLI-34548;whatsapp;Ouvidoria;pendente;2026-06-28 18:19:38;"{""numero_origem"": ""+55319636907274"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 11, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-003319;CLI-88363;chat_site;Suporte Tecnico;pendente;2026-02-17 03:48:06;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.206.50"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-003320;CLI-31755;chat_site;Financeiro;cancelado;2026-02-24 09:49:20;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.42.51"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-003321;CLI-97233;email;Comercial;em_andamento;2026-10-04 17:53:20;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 504, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 9.81}"
INT-003322;CLI-41644;telefone;Ouvidoria;cancelado;2026-03-01 05:36:02;"{""duracao_chamada_seg"": 898, ""fila_espera_seg"": 253, ""protocolo"": ""2877882026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 0}"
INT-003323;CLI-64171;email;Comercial;em_andamento;2026-04-07 01:54:50;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 3570, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 7.84}"
INT-003324;CLI-70763;chat_site;Financeiro;cancelado;2026-04-29 10:44:44;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.224.250"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-003325;CLI-43866;email;Comercial;cancelado;2026-11-14 03:43:18;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 3535, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 15.84}"
INT-003326;CLI-56834;telefone;Suporte Tecnico;em_andamento;2026-06-25 03:34:37;"{""duracao_chamada_seg"": 223, ""fila_espera_seg"": 40, ""protocolo"": ""5932012026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-003327;CLI-39476;email;Suporte Tecnico;resolvido;2026-05-14 01:26:01;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 882, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 22.0}"
INT-003328;CLI-85269;telefone;Financeiro;em_andamento;2026-11-07 09:29:37;"{""duracao_chamada_seg"": 196, ""fila_espera_seg"": 50, ""protocolo"": ""2039952026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 0}"
INT-003329;CLI-98611;email;Ouvidoria;resolvido;2026-10-06 04:45:38;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 292, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 5.9}"
INT-003330;CLI-82400;email;Financeiro;pendente;2026-06-29 11:22:31;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1852, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 12.55}"
INT-003331;CLI-43428;telefone;Suporte Tecnico;cancelado;2026-06-22 10:11:55;"{""duracao_chamada_seg"": 482, ""fila_espera_seg"": 30, ""protocolo"": ""7466312026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 0}"
INT-003332;CLI-90219;telefone;Ouvidoria;resolvido;2026-03-24 05:22:13;"{""duracao_chamada_seg"": 309, ""fila_espera_seg"": 177, ""protocolo"": ""3516192026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-003333;CLI-99566;whatsapp;Comercial;pendente;2026-10-10 02:54:49;"{""numero_origem"": ""+55119111049020"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 55, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-003334;CLI-56223;telefone;Comercial;em_andamento;2026-09-07 04:15:04;"{""duracao_chamada_seg"": 281, ""fila_espera_seg"": 151, ""protocolo"": ""1646872026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-003335;CLI-76548;email;Comercial;resolvido;2026-12-23 05:18:56;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 352, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 3.11}"
INT-003336;CLI-37082;whatsapp;Suporte Tecnico;resolvido;2026-02-15 02:52:43;"{""numero_origem"": ""+55719249601448"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 89, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-003337;CLI-46921;chat_site;Suporte Tecnico;resolvido;2026-08-11 15:12:10;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.16.221"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-003338;CLI-45326;chat_site;Financeiro;resolvido;2026-11-22 23:38:37;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.232.57"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-003339;CLI-19464;email;Financeiro;em_andamento;2026-07-11 09:08:00;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 3346, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 16.92}"
INT-003340;CLI-73531;telefone;Ouvidoria;em_andamento;2026-11-02 23:47:20;"{""duracao_chamada_seg"": 65, ""fila_espera_seg"": 276, ""protocolo"": ""3646832026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-003341;CLI-45042;telefone;Comercial;pendente;2026-11-09 21:57:27;"{""duracao_chamada_seg"": 251, ""fila_espera_seg"": 139, ""protocolo"": ""5788992026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 3}"
INT-003342;CLI-73664;chat_site;Financeiro;em_andamento;2026-10-23 17:29:42;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.128.117"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-003343;CLI-77496;whatsapp;Ouvidoria;resolvido;2026-06-22 08:31:41;"{""numero_origem"": ""+55219408077345"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 116, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-003344;CLI-42461;email;Financeiro;pendente;2026-09-24 07:52:31;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 898, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 7.21}"
INT-003345;CLI-35800;telefone;Suporte Tecnico;cancelado;2026-01-03 08:41:54;"{""duracao_chamada_seg"": 681, ""fila_espera_seg"": 233, ""protocolo"": ""7673372026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-003346;CLI-86552;telefone;Financeiro;pendente;2026-04-29 13:47:19;"{""duracao_chamada_seg"": 257, ""fila_espera_seg"": 278, ""protocolo"": ""2584612026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 0}"
INT-003347;CLI-99457;chat_site;Financeiro;pendente;2026-08-18 15:29:36;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.113.41"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-003348;CLI-26091;email;Ouvidoria;cancelado;2026-03-24 21:38:03;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 835, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 23.3}"
INT-003349;CLI-19627;email;Financeiro;pendente;2026-11-16 12:11:42;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2543, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 2.72}"
INT-003350;CLI-81926;telefone;Ouvidoria;cancelado;2026-07-01 19:55:48;"{""duracao_chamada_seg"": 547, ""fila_espera_seg"": 105, ""protocolo"": ""4965912026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-003351;CLI-72464;telefone;Comercial;cancelado;2026-02-17 21:05:28;"{""duracao_chamada_seg"": 134, ""fila_espera_seg"": 49, ""protocolo"": ""2382872026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 2}"
INT-003352;CLI-65738;email;Suporte Tecnico;em_andamento;2026-08-14 14:55:34;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 304, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 8.31}"
INT-003353;CLI-94506;email;Ouvidoria;resolvido;2026-04-10 00:13:13;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2992, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 23.44}"
INT-003354;CLI-86787;whatsapp;Ouvidoria;resolvido;2026-01-30 03:43:19;"{""numero_origem"": ""+55319607317966"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 83, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-003355;CLI-90977;chat_site;Comercial;pendente;2026-11-06 11:27:34;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.185.242"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 9}"
INT-003356;CLI-67315;telefone;Ouvidoria;resolvido;2026-06-24 07:23:06;"{""duracao_chamada_seg"": 779, ""fila_espera_seg"": 178, ""protocolo"": ""6789342026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-003357;CLI-96870;chat_site;Financeiro;resolvido;2026-01-17 15:10:51;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.25.115"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-003358;CLI-99788;whatsapp;Comercial;resolvido;2026-04-21 00:41:37;"{""numero_origem"": ""+55219562878804"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 133, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-003359;CLI-77952;telefone;Comercial;resolvido;2026-07-30 01:16:37;"{""duracao_chamada_seg"": 744, ""fila_espera_seg"": 39, ""protocolo"": ""7033502026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-003360;CLI-83400;chat_site;Comercial;cancelado;2026-03-31 21:58:04;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.88.93"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-003361;CLI-44629;email;Financeiro;em_andamento;2026-07-10 14:13:13;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1522, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 23.46}"
INT-003362;CLI-18112;whatsapp;Ouvidoria;em_andamento;2026-10-21 07:47:08;"{""numero_origem"": ""+55219315934083"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 90, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-003363;CLI-92358;chat_site;Ouvidoria;em_andamento;2026-02-07 14:49:14;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.140.210"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-003364;CLI-69028;whatsapp;Financeiro;cancelado;2026-05-19 22:11:15;"{""numero_origem"": ""+55719610542338"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 56, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-003365;CLI-85176;chat_site;Comercial;cancelado;2026-11-16 21:35:20;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.185.151"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-003366;CLI-39654;chat_site;Ouvidoria;pendente;2026-07-13 21:44:15;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.108.118"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-003367;CLI-67328;email;Comercial;cancelado;2026-11-20 08:11:32;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1853, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 2.59}"
INT-003368;CLI-79559;telefone;Ouvidoria;cancelado;2026-07-15 21:24:14;"{""duracao_chamada_seg"": 764, ""fila_espera_seg"": 186, ""protocolo"": ""2371192026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-003369;CLI-18232;email;Ouvidoria;cancelado;2026-11-22 19:55:59;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2819, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 7.65}"
INT-003370;CLI-29888;telefone;Suporte Tecnico;resolvido;2026-06-19 04:24:44;"{""duracao_chamada_seg"": 442, ""fila_espera_seg"": 60, ""protocolo"": ""3201352026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-003371;CLI-34000;chat_site;Financeiro;cancelado;2026-01-02 11:23:12;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.188.62"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
