id_interacao;cliente_id;canal;departamento;status;data_hora;payload_detalhes
INT-006241;CLI-73790;telefone;Suporte Tecnico;em_andamento;2026-08-01 10:25:03;"{""duracao_chamada_seg"": 681, ""fila_espera_seg"": 64, ""protocolo"": ""4827382026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-006242;CLI-32239;chat_site;Financeiro;resolvido;2026-06-16 16:56:27;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.160.3"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-006243;CLI-51148;chat_site;Suporte Tecnico;cancelado;2026-02-01 00:30:20;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.141.171"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-006244;CLI-46514;chat_site;Suporte Tecnico;pendente;2026-11-20 08:54:52;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.168.84"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-006245;CLI-14786;telefone;Comercial;cancelado;2026-11-19 14:05:08;"{""duracao_chamada_seg"": 381, ""fila_espera_seg"": 238, ""protocolo"": ""8168612026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-006246;CLI-12496;whatsapp;Suporte Tecnico;pendente;2026-11-25 05:34:34;"{""numero_origem"": ""+55419178977125"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 89, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-006247;CLI-20412;email;Suporte Tecnico;pendente;2026-05-02 08:33:58;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 580, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 15.01}"
INT-006248;CLI-95961;whatsapp;Comercial;em_andamento;2026-02-18 21:23:54;"{""numero_origem"": ""+55119225742089"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 28, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-006249;CLI-21369;whatsapp;Comercial;pendente;2026-06-26 10:35:02;"{""numero_origem"": ""+55319485432549"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 50, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-006250;CLI-56084;chat_site;Ouvidoria;pendente;2026-05-28 14:05:25;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.94.22"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-006251;CLI-25134;chat_site;Comercial;resolvido;2026-10-27 17:01:41;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.132.233"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-006252;CLI-60908;telefone;Ouvidoria;cancelado;2026-02-07 06:35:11;"{""duracao_chamada_seg"": 736, ""fila_espera_seg"": 193, ""protocolo"": ""7790082026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 2}"
INT-006253;CLI-19647;telefone;Financeiro;pendente;2026-10-12 06:21:33;"{""duracao_chamada_seg"": 670, ""fila_espera_seg"": 112, ""protocolo"": ""3629002026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 0}"
INT-006254;CLI-96939;whatsapp;Suporte Tecnico;cancelado;2026-04-13 05:23:53;"{""numero_origem"": ""+55319316552783"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 142, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-006255;CLI-39588;email;Ouvidoria;pendente;2026-06-12 14:51:59;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1856, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 15.79}"
INT-006256;CLI-99130;chat_site;Ouvidoria;resolvido;2026-09-06 11:07:20;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.74.170"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-006257;CLI-81770;email;Financeiro;pendente;2026-01-18 02:16:47;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2400, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 22.32}"
INT-006258;CLI-95863;chat_site;Suporte Tecnico;em_andamento;2026-12-15 18:08:13;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.77.88"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-006259;CLI-76507;chat_site;Ouvidoria;em_andamento;2026-08-01 22:19:20;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.55.70"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-006260;CLI-31233;whatsapp;Ouvidoria;pendente;2026-04-23 20:49:55;"{""numero_origem"": ""+55119477794194"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 83, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-006261;CLI-75723;email;Suporte Tecnico;pendente;2026-10-20 02:13:23;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 628, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 11.84}"
INT-006262;CLI-23739;whatsapp;Comercial;pendente;2026-09-15 02:48:50;"{""numero_origem"": ""+55119544686624"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 15, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-006263;CLI-81008;whatsapp;Ouvidoria;resolvido;2026-07-24 15:06:31;"{""numero_origem"": ""+55419194742573"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 17, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-006264;CLI-38732;chat_site;Financeiro;resolvido;2026-09-25 05:07:50;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.121.43"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-006265;CLI-18326;chat_site;Financeiro;cancelado;2026-05-18 20:53:03;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.37.20"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-006266;CLI-19842;email;Suporte Tecnico;resolvido;2026-11-15 04:03:31;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2281, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 15.1}"
INT-006267;CLI-57934;chat_site;Financeiro;pendente;2026-11-08 09:19:21;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.95.113"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-006268;CLI-15137;telefone;Suporte Tecnico;pendente;2026-02-22 02:40:37;"{""duracao_chamada_seg"": 197, ""fila_espera_seg"": 62, ""protocolo"": ""7752682026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-006269;CLI-12177;telefone;Suporte Tecnico;resolvido;2026-02-26 23:20:00;"{""duracao_chamada_seg"": 813, ""fila_espera_seg"": 276, ""protocolo"": ""8938832026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 2}"
INT-006270;CLI-77257;chat_site;Ouvidoria;resolvido;2026-07-10 04:02:24;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.116.128"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-006271;CLI-18883;chat_site;Ouvidoria;cancelado;2026-01-28 19:33:17;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.127.209"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-006272;CLI-88898;whatsapp;Financeiro;pendente;2026-03-07 19:59:19;"{""numero_origem"": ""+55419744384717"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 79, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-006273;CLI-15377;chat_site;Ouvidoria;em_andamento;2026-03-13 07:14:07;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.130.179"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-006274;CLI-85113;chat_site;Comercial;pendente;2026-04-04 23:30:16;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.79.153"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-006275;CLI-24131;chat_site;Ouvidoria;resolvido;2026-12-15 08:08:51;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.15.1"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-006276;CLI-15501;telefone;Financeiro;pendente;2026-05-10 19:58:46;"{""duracao_chamada_seg"": 618, ""fila_espera_seg"": 69, ""protocolo"": ""5657972026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-006277;CLI-66666;email;Comercial;pendente;2026-06-22 12:44:57;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1096, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 12.53}"
INT-006278;CLI-49180;whatsapp;Ouvidoria;pendente;2026-09-10 02:02:15;"{""numero_origem"": ""+55719430071430"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 103, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-006279;CLI-63623;email;Comercial;resolvido;2026-04-25 14:59:59;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 3603, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 6.39}"
INT-006280;CLI-65096;chat_site;Financeiro;cancelado;2026-03-15 04:29:41;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.225.81"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-006281;CLI-66527;chat_site;Ouvidoria;pendente;2026-04-28 18:02:10;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.65.166"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-006282;CLI-88139;whatsapp;Comercial;resolvido;2026-03-09 20:47:35;"{""numero_origem"": ""+55319890929406"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 145, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-006283;CLI-20542;whatsapp;Ouvidoria;em_andamento;2026-04-01 01:50:11;"{""numero_origem"": ""+55219379393979"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 92, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-006284;CLI-49749;email;Suporte Tecnico;resolvido;2026-10-03 20:51:34;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2876, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 7.25}"
INT-006285;CLI-20987;chat_site;Suporte Tecnico;cancelado;2026-10-09 11:44:10;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.7.239"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-006286;CLI-17116;whatsapp;Comercial;em_andamento;2026-02-02 12:53:50;"{""numero_origem"": ""+55419823659169"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 30, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-006287;CLI-95490;whatsapp;Suporte Tecnico;resolvido;2026-03-28 16:13:17;"{""numero_origem"": ""+55119115598620"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 13, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-006288;CLI-41356;telefone;Ouvidoria;cancelado;2026-12-16 10:33:01;"{""duracao_chamada_seg"": 893, ""fila_espera_seg"": 48, ""protocolo"": ""6263732026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 0}"
INT-006289;CLI-92140;telefone;Financeiro;cancelado;2026-08-26 17:30:11;"{""duracao_chamada_seg"": 874, ""fila_espera_seg"": 184, ""protocolo"": ""8599572026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-006290;CLI-93514;email;Ouvidoria;cancelado;2026-01-02 08:46:31;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 3776, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 6.67}"
INT-006291;CLI-96719;email;Comercial;cancelado;2026-01-08 20:26:30;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3976, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 3.39}"
INT-006292;CLI-89896;whatsapp;Financeiro;em_andamento;2026-11-25 04:15:56;"{""numero_origem"": ""+55719167162527"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 18, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-006293;CLI-12107;email;Ouvidoria;cancelado;2026-06-01 23:03:29;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 784, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 15.23}"
INT-006294;CLI-38562;whatsapp;Suporte Tecnico;em_andamento;2026-06-14 18:39:42;"{""numero_origem"": ""+55219301991353"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 49, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-006295;CLI-62574;chat_site;Comercial;pendente;2026-07-27 15:12:35;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.231.179"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-006296;CLI-56132;chat_site;Suporte Tecnico;em_andamento;2026-10-19 22:53:42;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.65.40"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-006297;CLI-42129;whatsapp;Ouvidoria;cancelado;2026-05-01 06:35:15;"{""numero_origem"": ""+55419224307411"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 108, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-006298;CLI-63111;whatsapp;Comercial;resolvido;2026-12-04 16:24:18;"{""numero_origem"": ""+55419553889296"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 72, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-006299;CLI-76800;email;Ouvidoria;resolvido;2026-02-25 07:45:16;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 739, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 19.64}"
INT-006300;CLI-51692;chat_site;Financeiro;em_andamento;2026-11-11 22:09:41;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.157.164"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-006301;CLI-73948;email;Suporte Tecnico;em_andamento;2026-01-22 18:45:32;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 533, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 12.34}"
INT-006302;CLI-89313;whatsapp;Ouvidoria;pendente;2026-04-03 15:52:05;"{""numero_origem"": ""+55319687342970"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 39, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-006303;CLI-85545;whatsapp;Comercial;resolvido;2026-10-25 05:59:29;"{""numero_origem"": ""+55319183526328"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 55, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-006304;CLI-58649;telefone;Financeiro;em_andamento;2026-09-20 04:11:01;"{""duracao_chamada_seg"": 118, ""fila_espera_seg"": 184, ""protocolo"": ""4590572026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 3}"
INT-006305;CLI-82351;email;Ouvidoria;em_andamento;2026-02-07 00:07:51;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3866, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 0.64}"
INT-006306;CLI-86688;chat_site;Comercial;resolvido;2026-11-16 14:03:07;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.199.17"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-006307;CLI-27206;chat_site;Suporte Tecnico;cancelado;2026-09-18 10:21:26;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.51.49"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-006308;CLI-91927;chat_site;Comercial;cancelado;2026-12-11 04:13:15;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.91.132"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-006309;CLI-19655;chat_site;Ouvidoria;cancelado;2026-04-18 07:18:13;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.220.74"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-006310;CLI-62869;telefone;Financeiro;resolvido;2026-09-28 10:15:02;"{""duracao_chamada_seg"": 766, ""fila_espera_seg"": 56, ""protocolo"": ""8691462026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-006311;CLI-58921;whatsapp;Suporte Tecnico;pendente;2026-07-13 23:39:01;"{""numero_origem"": ""+55219428122815"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 34, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-006312;CLI-74664;whatsapp;Ouvidoria;resolvido;2026-05-16 00:08:46;"{""numero_origem"": ""+55219940182555"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 110, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-006313;CLI-45476;whatsapp;Ouvidoria;pendente;2026-02-25 14:37:48;"{""numero_origem"": ""+55419129049143"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 55, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-006314;CLI-72755;email;Financeiro;pendente;2026-06-28 08:35:45;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 1464, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 20.21}"
INT-006315;CLI-56989;whatsapp;Ouvidoria;pendente;2026-08-21 03:16:58;"{""numero_origem"": ""+55219426389234"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 78, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-006316;CLI-13056;chat_site;Suporte Tecnico;cancelado;2026-03-13 12:05:41;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.253.39"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-006317;CLI-34177;telefone;Ouvidoria;pendente;2026-04-14 07:02:14;"{""duracao_chamada_seg"": 346, ""fila_espera_seg"": 92, ""protocolo"": ""9784862026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-006318;CLI-58778;telefone;Suporte Tecnico;pendente;2026-09-23 01:21:24;"{""duracao_chamada_seg"": 392, ""fila_espera_seg"": 33, ""protocolo"": ""9473082026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 2}"
INT-006319;CLI-49624;telefone;Ouvidoria;em_andamento;2026-05-12 15:55:45;"{""duracao_chamada_seg"": 558, ""fila_espera_seg"": 222, ""protocolo"": ""2643932026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 0}"
INT-006320;CLI-42166;whatsapp;Financeiro;pendente;2026-03-31 07:02:04;"{""numero_origem"": ""+55219816563931"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 95, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-006321;CLI-85307;telefone;Ouvidoria;pendente;2026-09-23 22:34:41;"{""duracao_chamada_seg"": 854, ""fila_espera_seg"": 229, ""protocolo"": ""3500522026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-006322;CLI-68335;email;Financeiro;cancelado;2026-05-25 13:20:36;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2561, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 11.11}"
INT-006323;CLI-99416;email;Suporte Tecnico;resolvido;2026-05-13 18:18:12;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2868, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 23.49}"
INT-006324;CLI-11988;chat_site;Comercial;resolvido;2026-03-17 18:28:58;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.244.114"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-006325;CLI-55599;telefone;Ouvidoria;pendente;2026-01-26 03:06:02;"{""duracao_chamada_seg"": 814, ""fila_espera_seg"": 99, ""protocolo"": ""8621262026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-006326;CLI-13329;whatsapp;Ouvidoria;resolvido;2026-06-03 01:30:30;"{""numero_origem"": ""+55119984733290"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 138, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-006327;CLI-38996;telefone;Comercial;cancelado;2026-12-17 17:33:21;"{""duracao_chamada_seg"": 791, ""fila_espera_seg"": 87, ""protocolo"": ""3576802026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 3}"
INT-006328;CLI-17970;telefone;Financeiro;cancelado;2026-11-15 08:52:47;"{""duracao_chamada_seg"": 494, ""fila_espera_seg"": 136, ""protocolo"": ""6104732026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 0}"
INT-006329;CLI-57019;chat_site;Financeiro;cancelado;2026-04-21 11:24:52;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.201.244"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-006330;CLI-21045;telefone;Ouvidoria;cancelado;2026-11-10 01:45:52;"{""duracao_chamada_seg"": 401, ""fila_espera_seg"": 169, ""protocolo"": ""2181312026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-006331;CLI-38662;chat_site;Ouvidoria;resolvido;2026-09-23 09:44:49;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.201.26"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-006332;CLI-96622;email;Suporte Tecnico;em_andamento;2026-08-25 21:54:32;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1759, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 9.57}"
INT-006333;CLI-49084;whatsapp;Suporte Tecnico;em_andamento;2026-02-08 23:10:03;"{""numero_origem"": ""+55719339113693"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 59, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-006334;CLI-50269;chat_site;Suporte Tecnico;resolvido;2026-05-18 06:50:33;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.83.218"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-006335;CLI-38044;chat_site;Suporte Tecnico;em_andamento;2026-10-25 06:22:13;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.7.86"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-006336;CLI-22187;chat_site;Ouvidoria;cancelado;2026-10-27 18:27:43;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.111.21"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-006337;CLI-88213;telefone;Ouvidoria;em_andamento;2026-11-14 15:27:40;"{""duracao_chamada_seg"": 478, ""fila_espera_seg"": 152, ""protocolo"": ""2847802026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 2}"
INT-006338;CLI-32734;email;Financeiro;em_andamento;2026-08-17 11:46:36;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2426, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 20.0}"
INT-006339;CLI-43523;chat_site;Comercial;pendente;2026-11-15 19:24:02;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.123.98"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-006340;CLI-93733;email;Comercial;em_andamento;2026-10-03 16:02:13;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 954, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 16.88}"
INT-006341;CLI-54791;whatsapp;Financeiro;pendente;2026-02-06 01:01:21;"{""numero_origem"": ""+55719236779306"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 11, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-006342;CLI-96305;whatsapp;Suporte Tecnico;cancelado;2026-10-22 04:08:33;"{""numero_origem"": ""+55119414949469"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 54, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-006343;CLI-89901;telefone;Financeiro;resolvido;2026-02-22 13:04:00;"{""duracao_chamada_seg"": 275, ""fila_espera_seg"": 150, ""protocolo"": ""1308862026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-006344;CLI-24465;chat_site;Suporte Tecnico;resolvido;2026-08-22 20:32:21;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.210.103"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-006345;CLI-43676;email;Suporte Tecnico;cancelado;2026-02-27 07:48:29;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2069, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 13.75}"
INT-006346;CLI-81688;email;Comercial;em_andamento;2026-01-22 01:54:30;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1620, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 7.59}"
