id_interacao;cliente_id;canal;departamento;status;data_hora;payload_detalhes
INT-004242;CLI-24638;chat_site;Ouvidoria;cancelado;2026-01-08 16:34:19;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.236.84"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-004243;CLI-55070;telefone;Financeiro;em_andamento;2026-05-21 03:20:02;"{""duracao_chamada_seg"": 564, ""fila_espera_seg"": 96, ""protocolo"": ""3632072026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-004244;CLI-40376;email;Comercial;cancelado;2026-07-28 03:36:28;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 2791, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 4.24}"
INT-004245;CLI-90706;whatsapp;Suporte Tecnico;pendente;2026-04-17 09:29:02;"{""numero_origem"": ""+55719258895759"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 101, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-004246;CLI-62646;telefone;Suporte Tecnico;pendente;2026-10-02 18:15:00;"{""duracao_chamada_seg"": 781, ""fila_espera_seg"": 113, ""protocolo"": ""7731792026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 0}"
INT-004247;CLI-13556;chat_site;Ouvidoria;cancelado;2026-04-25 17:02:17;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.58.126"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-004248;CLI-62399;chat_site;Suporte Tecnico;pendente;2026-12-21 17:58:52;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.235.172"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-004249;CLI-14347;whatsapp;Comercial;resolvido;2026-07-07 21:00:34;"{""numero_origem"": ""+55219842015658"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 41, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-004250;CLI-33052;email;Suporte Tecnico;cancelado;2026-04-28 01:29:56;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3010, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 16.66}"
INT-004251;CLI-36966;whatsapp;Suporte Tecnico;cancelado;2026-04-24 20:59:40;"{""numero_origem"": ""+55119922996786"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 67, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-004252;CLI-55883;email;Suporte Tecnico;cancelado;2026-09-23 08:14:49;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 783, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 17.04}"
INT-004253;CLI-82283;email;Comercial;cancelado;2026-09-20 06:49:08;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1825, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 15.02}"
INT-004254;CLI-85603;telefone;Ouvidoria;cancelado;2026-12-03 07:26:15;"{""duracao_chamada_seg"": 890, ""fila_espera_seg"": 46, ""protocolo"": ""1084942026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-004255;CLI-95226;chat_site;Comercial;cancelado;2026-02-19 14:29:06;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.114.101"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-004256;CLI-16229;telefone;Ouvidoria;cancelado;2026-09-02 17:56:00;"{""duracao_chamada_seg"": 866, ""fila_espera_seg"": 156, ""protocolo"": ""3043992026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-004257;CLI-84084;telefone;Comercial;cancelado;2026-03-22 06:30:58;"{""duracao_chamada_seg"": 130, ""fila_espera_seg"": 69, ""protocolo"": ""8874412026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-004258;CLI-41013;telefone;Comercial;pendente;2026-12-07 22:52:33;"{""duracao_chamada_seg"": 897, ""fila_espera_seg"": 185, ""protocolo"": ""3783612026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-004259;CLI-62933;email;Ouvidoria;pendente;2026-12-09 14:21:55;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 3491, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 18.74}"
INT-004260;CLI-15726;email;Ouvidoria;cancelado;2026-12-23 07:33:18;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2430, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 19.52}"
INT-004261;CLI-73329;whatsapp;Financeiro;em_andamento;2026-02-20 14:18:08;"{""numero_origem"": ""+55219656319961"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 24, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-004262;CLI-22635;telefone;Financeiro;em_andamento;2026-03-02 03:11:30;"{""duracao_chamada_seg"": 155, ""fila_espera_seg"": 80, ""protocolo"": ""9946362026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-004263;CLI-65827;whatsapp;Comercial;pendente;2026-07-11 15:45:49;"{""numero_origem"": ""+55319128102267"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 34, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-004264;CLI-53315;chat_site;Ouvidoria;pendente;2026-07-23 12:48:12;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.66.3"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-004265;CLI-70747;whatsapp;Suporte Tecnico;em_andamento;2026-04-02 08:02:00;"{""numero_origem"": ""+55119297004304"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 92, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-004266;CLI-46862;telefone;Ouvidoria;pendente;2026-07-10 14:06:43;"{""duracao_chamada_seg"": 504, ""fila_espera_seg"": 272, ""protocolo"": ""9500212026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-004267;CLI-13212;chat_site;Financeiro;cancelado;2026-07-26 04:48:08;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.13.29"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-004268;CLI-55639;email;Ouvidoria;em_andamento;2026-08-24 10:21:33;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3455, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 22.6}"
INT-004269;CLI-90204;telefone;Suporte Tecnico;resolvido;2026-03-15 19:43:34;"{""duracao_chamada_seg"": 293, ""fila_espera_seg"": 30, ""protocolo"": ""1838092026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-004270;CLI-81265;whatsapp;Ouvidoria;cancelado;2026-12-10 16:25:26;"{""numero_origem"": ""+55319827967477"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 109, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-004271;CLI-14754;chat_site;Ouvidoria;em_andamento;2026-08-03 08:31:48;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.166.33"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-004272;CLI-39674;chat_site;Comercial;em_andamento;2026-01-25 08:28:53;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.6.140"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-004273;CLI-66356;telefone;Suporte Tecnico;em_andamento;2026-01-07 01:08:14;"{""duracao_chamada_seg"": 411, ""fila_espera_seg"": 225, ""protocolo"": ""9167272026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 0}"
INT-004274;CLI-70976;telefone;Suporte Tecnico;pendente;2026-12-25 02:02:33;"{""duracao_chamada_seg"": 250, ""fila_espera_seg"": 45, ""protocolo"": ""4118672026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-004275;CLI-48277;telefone;Comercial;em_andamento;2026-11-25 04:24:10;"{""duracao_chamada_seg"": 770, ""fila_espera_seg"": 81, ""protocolo"": ""2651092026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 1}"
INT-004276;CLI-86957;telefone;Ouvidoria;resolvido;2026-03-10 05:02:17;"{""duracao_chamada_seg"": 760, ""fila_espera_seg"": 50, ""protocolo"": ""1745512026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 1}"
INT-004277;CLI-51374;telefone;Ouvidoria;resolvido;2026-01-03 02:35:31;"{""duracao_chamada_seg"": 275, ""fila_espera_seg"": 191, ""protocolo"": ""2054132026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-004278;CLI-15681;email;Ouvidoria;cancelado;2026-07-14 01:14:42;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 1971, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 10.54}"
INT-004279;CLI-24855;telefone;Ouvidoria;pendente;2026-09-19 14:31:30;"{""duracao_chamada_seg"": 227, ""fila_espera_seg"": 177, ""protocolo"": ""2699602026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 2}"
INT-004280;CLI-83419;whatsapp;Suporte Tecnico;resolvido;2026-06-22 01:04:33;"{""numero_origem"": ""+55219237666291"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 18, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-004281;CLI-67128;whatsapp;Suporte Tecnico;cancelado;2026-04-20 16:13:11;"{""numero_origem"": ""+55719543907643"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 33, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-004282;CLI-71972;chat_site;Financeiro;pendente;2026-02-25 16:10:11;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.183.252"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-004283;CLI-12679;telefone;Comercial;cancelado;2026-11-15 05:35:00;"{""duracao_chamada_seg"": 489, ""fila_espera_seg"": 54, ""protocolo"": ""1642772026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 0}"
INT-004284;CLI-17635;telefone;Financeiro;em_andamento;2026-09-05 14:47:00;"{""duracao_chamada_seg"": 677, ""fila_espera_seg"": 150, ""protocolo"": ""5573462026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-004285;CLI-35554;email;Comercial;em_andamento;2026-01-17 06:02:41;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2612, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 14.05}"
INT-004286;CLI-36809;telefone;Ouvidoria;pendente;2026-05-07 21:12:07;"{""duracao_chamada_seg"": 556, ""fila_espera_seg"": 138, ""protocolo"": ""8457912026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 0}"
INT-004287;CLI-46501;chat_site;Ouvidoria;resolvido;2026-03-06 22:04:44;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.94.244"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-004288;CLI-45309;telefone;Ouvidoria;resolvido;2026-04-13 12:55:09;"{""duracao_chamada_seg"": 165, ""fila_espera_seg"": 167, ""protocolo"": ""1203422026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-004289;CLI-63556;chat_site;Financeiro;cancelado;2026-09-18 18:07:28;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.57.40"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-004290;CLI-19430;chat_site;Ouvidoria;em_andamento;2026-01-01 19:33:00;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.181.34"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-004291;CLI-63363;telefone;Suporte Tecnico;pendente;2026-11-22 14:49:39;"{""duracao_chamada_seg"": 619, ""fila_espera_seg"": 220, ""protocolo"": ""5763062026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-004292;CLI-97736;whatsapp;Comercial;pendente;2026-02-06 14:03:50;"{""numero_origem"": ""+55719609455318"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 48, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-004293;CLI-61080;chat_site;Financeiro;cancelado;2026-08-28 13:22:39;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.81.251"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-004294;CLI-16099;telefone;Financeiro;cancelado;2026-12-24 20:11:15;"{""duracao_chamada_seg"": 205, ""fila_espera_seg"": 57, ""protocolo"": ""3779172026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 1}"
INT-004295;CLI-44572;chat_site;Suporte Tecnico;resolvido;2026-07-31 01:27:44;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.94.49"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-004296;CLI-81089;whatsapp;Comercial;resolvido;2026-06-16 17:03:07;"{""numero_origem"": ""+55319133717304"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 68, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-004297;CLI-98745;telefone;Suporte Tecnico;pendente;2026-12-22 21:54:09;"{""duracao_chamada_seg"": 327, ""fila_espera_seg"": 138, ""protocolo"": ""9487752026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-004298;CLI-12133;telefone;Financeiro;cancelado;2026-12-02 05:03:58;"{""duracao_chamada_seg"": 218, ""fila_espera_seg"": 127, ""protocolo"": ""3309692026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-004299;CLI-63268;chat_site;Comercial;em_andamento;2026-01-22 04:54:50;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.234.176"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-004300;CLI-95661;telefone;Comercial;em_andamento;2026-06-07 23:59:03;"{""duracao_chamada_seg"": 469, ""fila_espera_seg"": 157, ""protocolo"": ""7143922026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 2}"
INT-004301;CLI-74492;chat_site;Financeiro;em_andamento;2026-08-18 17:30:07;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.73.211"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 9}"
INT-004302;CLI-66319;chat_site;Ouvidoria;em_andamento;2026-12-09 06:49:01;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.249.145"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-004303;CLI-72665;telefone;Comercial;cancelado;2026-04-13 13:53:58;"{""duracao_chamada_seg"": 214, ""fila_espera_seg"": 42, ""protocolo"": ""1664582026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-004304;CLI-69514;telefone;Comercial;em_andamento;2026-05-08 10:08:19;"{""duracao_chamada_seg"": 84, ""fila_espera_seg"": 80, ""protocolo"": ""3926462026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-004305;CLI-95036;telefone;Financeiro;resolvido;2026-08-31 12:49:07;"{""duracao_chamada_seg"": 822, ""fila_espera_seg"": 165, ""protocolo"": ""2446392026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 3}"
INT-004306;CLI-65290;whatsapp;Ouvidoria;cancelado;2026-08-28 06:42:49;"{""numero_origem"": ""+55119953374391"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 53, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-004307;CLI-50597;whatsapp;Ouvidoria;resolvido;2026-07-21 00:11:24;"{""numero_origem"": ""+55319756042805"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 61, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-004308;CLI-10561;chat_site;Ouvidoria;pendente;2026-01-18 15:05:53;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.103.160"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 9}"
INT-004309;CLI-93706;chat_site;Comercial;em_andamento;2026-12-01 06:58:54;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.81.79"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-004310;CLI-51997;chat_site;Financeiro;resolvido;2026-01-06 06:21:04;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.119.126"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 9}"
INT-004311;CLI-11973;chat_site;Ouvidoria;em_andamento;2026-12-17 17:46:36;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.202.180"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-004312;CLI-65905;whatsapp;Financeiro;pendente;2026-01-11 15:34:40;"{""numero_origem"": ""+55319834705982"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 68, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-004313;CLI-72658;whatsapp;Suporte Tecnico;pendente;2026-03-07 15:26:57;"{""numero_origem"": ""+55219648932535"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 60, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-004314;CLI-13414;chat_site;Ouvidoria;em_andamento;2026-03-23 07:51:44;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.186.146"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-004315;CLI-10978;email;Comercial;em_andamento;2026-11-02 02:49:45;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 3391, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 1.37}"
INT-004316;CLI-21589;chat_site;Suporte Tecnico;pendente;2026-09-23 04:18:22;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.122.234"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-004317;CLI-50441;chat_site;Comercial;pendente;2026-05-05 06:49:22;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.34.132"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-004318;CLI-42855;email;Ouvidoria;pendente;2026-02-01 22:26:11;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1176, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 12.82}"
INT-004319;CLI-73596;telefone;Financeiro;cancelado;2026-08-04 04:13:31;"{""duracao_chamada_seg"": 635, ""fila_espera_seg"": 163, ""protocolo"": ""2854012026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 0}"
INT-004320;CLI-60994;email;Financeiro;cancelado;2026-12-17 14:01:36;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1811, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 4.11}"
INT-004321;CLI-57710;chat_site;Ouvidoria;pendente;2026-04-29 02:49:50;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.136.15"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-004322;CLI-53812;chat_site;Financeiro;pendente;2026-11-30 05:11:04;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.250.171"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-004323;CLI-90006;whatsapp;Ouvidoria;em_andamento;2026-10-11 12:00:34;"{""numero_origem"": ""+55719617825372"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 10, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-004324;CLI-81997;email;Comercial;resolvido;2026-08-05 07:08:48;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3518, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 18.06}"
INT-004325;CLI-44213;email;Comercial;em_andamento;2026-11-16 07:26:45;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1579, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 5.49}"
INT-004326;CLI-12509;email;Financeiro;cancelado;2026-10-17 12:21:02;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 826, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 11.09}"
INT-004327;CLI-95822;telefone;Suporte Tecnico;cancelado;2026-04-28 19:54:32;"{""duracao_chamada_seg"": 75, ""fila_espera_seg"": 93, ""protocolo"": ""7427352026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-004328;CLI-77670;telefone;Suporte Tecnico;cancelado;2026-01-17 07:10:25;"{""duracao_chamada_seg"": 876, ""fila_espera_seg"": 211, ""protocolo"": ""9776642026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-004329;CLI-13097;email;Comercial;cancelado;2026-10-16 20:10:36;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2824, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 22.87}"
INT-004330;CLI-11335;whatsapp;Suporte Tecnico;resolvido;2026-03-13 17:20:56;"{""numero_origem"": ""+55219977166367"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 76, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-004331;CLI-40761;whatsapp;Comercial;pendente;2026-01-07 20:02:13;"{""numero_origem"": ""+55319241471193"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 48, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-004332;CLI-64342;chat_site;Ouvidoria;cancelado;2026-09-13 22:17:11;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.196.13"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-004333;CLI-38792;whatsapp;Financeiro;cancelado;2026-10-22 20:29:19;"{""numero_origem"": ""+55119130568807"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 130, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-004334;CLI-78197;whatsapp;Comercial;pendente;2026-08-07 12:21:51;"{""numero_origem"": ""+55119286739240"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 116, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-004335;CLI-63394;email;Financeiro;resolvido;2026-03-07 06:10:37;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 1386, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 18.08}"
INT-004336;CLI-76678;chat_site;Comercial;pendente;2026-04-12 02:01:56;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.201.169"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-004337;CLI-10020;whatsapp;Ouvidoria;resolvido;2026-10-30 07:19:03;"{""numero_origem"": ""+55419834978176"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 37, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-004338;CLI-20374;email;Suporte Tecnico;em_andamento;2026-11-21 02:17:52;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 3734, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 13.91}"
INT-004339;CLI-25591;whatsapp;Financeiro;resolvido;2026-09-26 02:07:45;"{""numero_origem"": ""+55219895612032"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 128, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-004340;CLI-87671;telefone;Comercial;pendente;2026-06-07 13:09:30;"{""duracao_chamada_seg"": 662, ""fila_espera_seg"": 83, ""protocolo"": ""7425152026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-004341;CLI-99113;chat_site;Ouvidoria;resolvido;2026-11-18 14:40:40;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.85.73"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-004342;CLI-56649;chat_site;Suporte Tecnico;em_andamento;2026-03-30 11:20:20;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.137.157"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-004343;CLI-98855;telefone;Comercial;resolvido;2026-06-09 22:18:31;"{""duracao_chamada_seg"": 349, ""fila_espera_seg"": 267, ""protocolo"": ""7262832026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 2}"
INT-004344;CLI-82528;chat_site;Financeiro;em_andamento;2026-07-17 02:13:39;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.236.5"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-004345;CLI-58220;telefone;Suporte Tecnico;pendente;2026-12-01 20:12:43;"{""duracao_chamada_seg"": 533, ""fila_espera_seg"": 38, ""protocolo"": ""1548292026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-004346;CLI-32245;email;Ouvidoria;cancelado;2026-12-19 13:52:51;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3780, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 20.74}"
INT-004347;CLI-61406;whatsapp;Comercial;pendente;2026-06-05 07:52:13;"{""numero_origem"": ""+55119462511016"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 17, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-004348;CLI-13402;chat_site;Comercial;resolvido;2026-06-27 22:05:10;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.118.35"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
