id_interacao;cliente_id;canal;departamento;status;data_hora;payload_detalhes
INT-008226;CLI-48685;telefone;Comercial;pendente;2026-02-23 12:10:33;"{""duracao_chamada_seg"": 176, ""fila_espera_seg"": 138, ""protocolo"": ""7478762026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-008227;CLI-84339;whatsapp;Financeiro;cancelado;2026-01-03 00:14:25;"{""numero_origem"": ""+55219662823760"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 150, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-008228;CLI-28819;whatsapp;Ouvidoria;resolvido;2026-01-12 08:09:06;"{""numero_origem"": ""+55319828915158"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 36, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-008229;CLI-79339;whatsapp;Financeiro;pendente;2026-05-19 13:38:54;"{""numero_origem"": ""+55219754006255"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 148, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-008230;CLI-20940;telefone;Comercial;pendente;2026-10-06 17:47:47;"{""duracao_chamada_seg"": 171, ""fila_espera_seg"": 78, ""protocolo"": ""2753912026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-008231;CLI-74930;email;Financeiro;resolvido;2026-09-22 06:04:45;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1647, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 7.94}"
INT-008232;CLI-63297;email;Suporte Tecnico;resolvido;2026-02-15 17:10:23;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1864, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 19.69}"
INT-008233;CLI-37865;email;Comercial;resolvido;2026-12-14 17:47:18;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 3519, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 9.01}"
INT-008234;CLI-59375;chat_site;Comercial;resolvido;2026-02-22 04:27:15;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.209.25"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-008235;CLI-84885;telefone;Suporte Tecnico;em_andamento;2026-04-19 21:16:11;"{""duracao_chamada_seg"": 823, ""fila_espera_seg"": 232, ""protocolo"": ""7509252026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-008236;CLI-96700;email;Financeiro;resolvido;2026-04-14 05:21:10;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1991, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 3.88}"
INT-008237;CLI-61759;chat_site;Suporte Tecnico;resolvido;2026-02-17 01:33:03;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.104.161"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-008238;CLI-25568;email;Suporte Tecnico;em_andamento;2026-09-10 08:38:43;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 1366, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 6.37}"
INT-008239;CLI-18515;chat_site;Comercial;em_andamento;2026-11-15 01:30:36;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.198.108"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-008240;CLI-53932;chat_site;Comercial;em_andamento;2026-10-27 07:14:53;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.242.249"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-008241;CLI-43466;chat_site;Ouvidoria;em_andamento;2026-10-22 20:42:51;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.81.130"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-008242;CLI-10021;email;Financeiro;resolvido;2026-05-06 23:30:30;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2394, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 8.89}"
INT-008243;CLI-64471;whatsapp;Financeiro;pendente;2026-05-26 11:52:57;"{""numero_origem"": ""+55719352537932"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 44, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-008244;CLI-93288;whatsapp;Financeiro;cancelado;2026-08-11 20:33:44;"{""numero_origem"": ""+55219617621791"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 131, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-008245;CLI-16573;chat_site;Comercial;pendente;2026-04-18 08:41:12;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.118.96"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-008246;CLI-77808;whatsapp;Comercial;cancelado;2026-02-11 09:44:22;"{""numero_origem"": ""+55319865747044"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 47, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-008247;CLI-83066;whatsapp;Comercial;em_andamento;2026-02-16 14:29:27;"{""numero_origem"": ""+55119350245286"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 98, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-008248;CLI-83918;email;Ouvidoria;pendente;2026-06-14 17:18:01;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 3022, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 20.29}"
INT-008249;CLI-15601;whatsapp;Suporte Tecnico;pendente;2026-09-20 15:38:25;"{""numero_origem"": ""+55119301141145"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 89, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-008250;CLI-13839;telefone;Suporte Tecnico;em_andamento;2026-06-23 12:34:56;"{""duracao_chamada_seg"": 318, ""fila_espera_seg"": 210, ""protocolo"": ""5197752026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-008251;CLI-87793;email;Ouvidoria;pendente;2026-02-28 13:29:31;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 770, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 7.22}"
INT-008252;CLI-32459;whatsapp;Financeiro;em_andamento;2026-03-21 20:22:51;"{""numero_origem"": ""+55219984655326"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 126, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-008253;CLI-24263;email;Suporte Tecnico;pendente;2026-06-03 11:44:12;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 2266, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 20.28}"
INT-008254;CLI-79191;chat_site;Financeiro;em_andamento;2026-06-06 09:10:11;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.175.231"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-008255;CLI-51434;email;Financeiro;cancelado;2026-09-02 15:39:16;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 3266, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 6.01}"
INT-008256;CLI-44280;email;Comercial;cancelado;2026-08-08 00:37:11;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 523, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 10.74}"
INT-008257;CLI-84305;whatsapp;Suporte Tecnico;pendente;2026-03-15 03:49:47;"{""numero_origem"": ""+55119853131304"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 144, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-008258;CLI-36283;chat_site;Financeiro;pendente;2026-09-20 12:46:06;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.201.245"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-008259;CLI-86633;whatsapp;Comercial;em_andamento;2026-03-21 06:19:32;"{""numero_origem"": ""+55119376369470"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 28, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-008260;CLI-55355;email;Ouvidoria;cancelado;2026-07-15 15:29:52;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 460, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 11.74}"
INT-008261;CLI-17038;telefone;Comercial;cancelado;2026-06-11 09:07:40;"{""duracao_chamada_seg"": 492, ""fila_espera_seg"": 131, ""protocolo"": ""4962252026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 3}"
INT-008262;CLI-99845;email;Ouvidoria;cancelado;2026-10-08 18:23:05;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3156, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 5.67}"
INT-008263;CLI-48002;chat_site;Ouvidoria;em_andamento;2026-03-04 16:19:12;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.34.95"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 2}"
INT-008264;CLI-11511;telefone;Ouvidoria;cancelado;2026-08-25 04:01:10;"{""duracao_chamada_seg"": 847, ""fila_espera_seg"": 141, ""protocolo"": ""6775342026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 2}"
INT-008265;CLI-21121;whatsapp;Comercial;em_andamento;2026-01-02 12:11:36;"{""numero_origem"": ""+55419858184288"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 82, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-008266;CLI-22216;whatsapp;Suporte Tecnico;resolvido;2026-12-11 04:34:27;"{""numero_origem"": ""+55719851212968"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 94, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-008267;CLI-58964;chat_site;Financeiro;cancelado;2026-04-14 11:52:22;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.135.40"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-008268;CLI-11767;whatsapp;Suporte Tecnico;em_andamento;2026-04-07 04:55:32;"{""numero_origem"": ""+55119673089090"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 11, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-008269;CLI-33464;chat_site;Comercial;resolvido;2026-12-19 13:21:21;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.119.175"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-008270;CLI-85627;whatsapp;Financeiro;resolvido;2026-05-16 04:40:16;"{""numero_origem"": ""+55419963931377"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 51, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-008271;CLI-81570;whatsapp;Suporte Tecnico;resolvido;2026-07-11 05:03:53;"{""numero_origem"": ""+55119209629487"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 31, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-008272;CLI-89341;email;Comercial;resolvido;2026-10-07 05:39:31;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2256, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 6.34}"
INT-008273;CLI-94891;chat_site;Ouvidoria;resolvido;2026-10-05 04:22:46;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.59.141"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-008274;CLI-58984;chat_site;Suporte Tecnico;em_andamento;2026-11-29 08:49:38;"{""browser"": ""Safari"", ""ip_origem"": ""192.168.179.83"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-008275;CLI-43345;telefone;Comercial;em_andamento;2026-11-19 09:43:05;"{""duracao_chamada_seg"": 558, ""fila_espera_seg"": 278, ""protocolo"": ""1046312026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-008276;CLI-29778;chat_site;Ouvidoria;cancelado;2026-09-15 22:05:41;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.123.118"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 8}"
INT-008277;CLI-58521;email;Financeiro;pendente;2026-09-30 01:37:45;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3710, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 22.7}"
INT-008278;CLI-14608;whatsapp;Financeiro;pendente;2026-12-03 00:03:20;"{""numero_origem"": ""+55419667405378"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 36, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-008279;CLI-27934;telefone;Financeiro;cancelado;2026-12-05 23:11:47;"{""duracao_chamada_seg"": 64, ""fila_espera_seg"": 6, ""protocolo"": ""2146922026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 1}"
INT-008280;CLI-97179;chat_site;Comercial;cancelado;2026-02-04 04:49:37;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.134.30"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 5}"
INT-008281;CLI-40631;telefone;Suporte Tecnico;pendente;2026-03-24 14:57:48;"{""duracao_chamada_seg"": 891, ""fila_espera_seg"": 221, ""protocolo"": ""6591062026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 3}"
INT-008282;CLI-17743;chat_site;Suporte Tecnico;cancelado;2026-10-23 15:50:18;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.213.49"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-008283;CLI-65170;whatsapp;Comercial;resolvido;2026-06-18 15:39:30;"{""numero_origem"": ""+55419212792569"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 44, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-008284;CLI-67711;telefone;Suporte Tecnico;resolvido;2026-10-22 23:31:52;"{""duracao_chamada_seg"": 623, ""fila_espera_seg"": 75, ""protocolo"": ""7373402026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 1}"
INT-008285;CLI-12899;telefone;Suporte Tecnico;em_andamento;2026-07-18 21:58:04;"{""duracao_chamada_seg"": 739, ""fila_espera_seg"": 221, ""protocolo"": ""7812832026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 0}"
INT-008286;CLI-44231;chat_site;Comercial;em_andamento;2026-08-14 00:54:04;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.74.168"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-008287;CLI-99772;whatsapp;Financeiro;resolvido;2026-12-09 11:02:56;"{""numero_origem"": ""+55219162334077"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 135, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-008288;CLI-28194;telefone;Financeiro;resolvido;2026-09-16 06:48:57;"{""duracao_chamada_seg"": 751, ""fila_espera_seg"": 130, ""protocolo"": ""8959672026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 0}"
INT-008289;CLI-84162;chat_site;Financeiro;pendente;2026-08-30 20:12:36;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.101.72"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-008290;CLI-54375;telefone;Comercial;resolvido;2026-08-10 17:33:42;"{""duracao_chamada_seg"": 448, ""fila_espera_seg"": 139, ""protocolo"": ""2172042026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 1}"
INT-008291;CLI-52040;email;Comercial;cancelado;2026-01-14 03:36:44;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 3683, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 21.08}"
INT-008292;CLI-55824;telefone;Financeiro;em_andamento;2026-11-19 00:46:56;"{""duracao_chamada_seg"": 471, ""fila_espera_seg"": 252, ""protocolo"": ""5379722026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 1}"
INT-008293;CLI-11794;telefone;Ouvidoria;em_andamento;2026-01-25 02:22:09;"{""duracao_chamada_seg"": 631, ""fila_espera_seg"": 232, ""protocolo"": ""7305602026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 0}"
INT-008294;CLI-76979;email;Financeiro;resolvido;2026-05-29 23:23:22;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 803, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 14.82}"
INT-008295;CLI-45974;whatsapp;Financeiro;cancelado;2026-09-05 07:23:40;"{""numero_origem"": ""+55219390242665"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 81, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-008296;CLI-89711;email;Financeiro;cancelado;2026-12-13 09:22:23;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 649, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 4.19}"
INT-008297;CLI-31179;email;Financeiro;cancelado;2026-06-08 02:20:28;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 3820, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 2.06}"
INT-008298;CLI-20555;whatsapp;Financeiro;pendente;2026-09-16 18:27:27;"{""numero_origem"": ""+55319521734189"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 123, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-008299;CLI-32900;chat_site;Suporte Tecnico;pendente;2026-10-24 16:25:41;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.150.114"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
INT-008300;CLI-21891;whatsapp;Comercial;cancelado;2026-01-07 00:50:51;"{""numero_origem"": ""+55219229908191"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 106, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-008301;CLI-36926;telefone;Financeiro;em_andamento;2026-11-17 22:34:10;"{""duracao_chamada_seg"": 215, ""fila_espera_seg"": 46, ""protocolo"": ""2250972026"", ""satisfacao_pre_atendimento"": 2, ""transferencias"": 2}"
INT-008302;CLI-87925;telefone;Comercial;em_andamento;2026-08-30 00:26:11;"{""duracao_chamada_seg"": 467, ""fila_espera_seg"": 151, ""protocolo"": ""2793442026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-008303;CLI-34014;chat_site;Financeiro;resolvido;2026-03-14 16:21:18;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.245.190"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 6}"
INT-008304;CLI-81668;telefone;Comercial;em_andamento;2026-02-13 00:28:43;"{""duracao_chamada_seg"": 900, ""fila_espera_seg"": 66, ""protocolo"": ""4141522026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-008305;CLI-52186;telefone;Financeiro;pendente;2026-03-01 06:48:41;"{""duracao_chamada_seg"": 870, ""fila_espera_seg"": 204, ""protocolo"": ""6562602026"", ""satisfacao_pre_atendimento"": 3, ""transferencias"": 2}"
INT-008306;CLI-13152;chat_site;Ouvidoria;em_andamento;2026-08-10 12:21:35;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.227.217"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-008307;CLI-81516;chat_site;Suporte Tecnico;em_andamento;2026-05-07 11:18:20;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.201.227"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 1}"
INT-008308;CLI-15617;email;Ouvidoria;em_andamento;2026-09-01 17:07:43;"{""dominio_email"": ""empresa.com.br"", ""tamanho_corpo_bytes"": 2674, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 6, ""tempo_primeira_resposta_horas"": 21.49}"
INT-008309;CLI-20964;telefone;Suporte Tecnico;em_andamento;2026-10-04 04:55:51;"{""duracao_chamada_seg"": 837, ""fila_espera_seg"": 277, ""protocolo"": ""7574612026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 3}"
INT-008310;CLI-72349;whatsapp;Suporte Tecnico;em_andamento;2026-08-06 02:27:33;"{""numero_origem"": ""+55319938819141"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 17, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-008311;CLI-12945;whatsapp;Suporte Tecnico;resolvido;2026-07-28 16:21:34;"{""numero_origem"": ""+55719929346988"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 108, ""satisfacao_pre_atendimento"": 9, ""versao_whatsapp_api"": ""v18.0""}"
INT-008312;CLI-78501;whatsapp;Ouvidoria;cancelado;2026-02-27 17:24:02;"{""numero_origem"": ""+55719721281059"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 119, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-008313;CLI-89430;chat_site;Comercial;resolvido;2026-10-18 16:40:49;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.189.242"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-008314;CLI-22631;whatsapp;Ouvidoria;cancelado;2026-04-12 23:00:11;"{""numero_origem"": ""+55119221451556"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 75, ""satisfacao_pre_atendimento"": 6, ""versao_whatsapp_api"": ""v18.0""}"
INT-008315;CLI-52756;email;Comercial;cancelado;2026-08-03 02:33:52;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2030, ""anexos_quantidade"": 0, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 8.22}"
INT-008316;CLI-56122;whatsapp;Suporte Tecnico;em_andamento;2026-12-11 06:41:53;"{""numero_origem"": ""+55319561824684"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 98, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-008317;CLI-45086;whatsapp;Comercial;em_andamento;2026-04-14 12:10:06;"{""numero_origem"": ""+55319679294034"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 25, ""satisfacao_pre_atendimento"": 10, ""versao_whatsapp_api"": ""v18.0""}"
INT-008318;CLI-67176;telefone;Suporte Tecnico;resolvido;2026-11-10 03:41:49;"{""duracao_chamada_seg"": 223, ""fila_espera_seg"": 88, ""protocolo"": ""2556042026"", ""satisfacao_pre_atendimento"": 4, ""transferencias"": 0}"
INT-008319;CLI-67865;chat_site;Comercial;em_andamento;2026-01-26 15:37:28;"{""browser"": ""Chrome"", ""ip_origem"": ""192.168.107.185"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 10}"
INT-008320;CLI-77952;telefone;Comercial;resolvido;2026-08-04 20:50:17;"{""duracao_chamada_seg"": 774, ""fila_espera_seg"": 60, ""protocolo"": ""9776472026"", ""satisfacao_pre_atendimento"": 1, ""transferencias"": 0}"
INT-008321;CLI-66124;email;Financeiro;pendente;2026-11-25 20:46:43;"{""dominio_email"": ""yahoo.com"", ""tamanho_corpo_bytes"": 1221, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 10.83}"
INT-008322;CLI-96906;chat_site;Suporte Tecnico;em_andamento;2026-04-01 01:30:09;"{""browser"": ""Edge"", ""ip_origem"": ""192.168.117.4"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 3}"
INT-008323;CLI-10910;whatsapp;Financeiro;cancelado;2026-03-01 00:29:53;"{""numero_origem"": ""+55119114018502"", ""atendente_bot"": false, ""tempo_resposta_bot_seg"": 19, ""satisfacao_pre_atendimento"": 8, ""versao_whatsapp_api"": ""v18.0""}"
INT-008324;CLI-92274;email;Comercial;cancelado;2026-06-21 04:18:12;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 3563, ""anexos_quantidade"": 3, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 2.01}"
INT-008325;CLI-47907;email;Suporte Tecnico;resolvido;2026-01-25 10:45:42;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2512, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 14.11}"
INT-008326;CLI-79549;email;Financeiro;resolvido;2026-12-18 21:33:12;"{""dominio_email"": ""outlook.com"", ""tamanho_corpo_bytes"": 2416, ""anexos_quantidade"": 1, ""satisfacao_pre_atendimento"": 5, ""tempo_primeira_resposta_horas"": 18.76}"
INT-008327;CLI-95866;chat_site;Suporte Tecnico;em_andamento;2026-04-14 02:20:50;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.43.119"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 4}"
INT-008328;CLI-65909;email;Financeiro;cancelado;2026-04-17 03:29:15;"{""dominio_email"": ""gmail.com"", ""tamanho_corpo_bytes"": 3953, ""anexos_quantidade"": 2, ""satisfacao_pre_atendimento"": 7, ""tempo_primeira_resposta_horas"": 17.06}"
INT-008329;CLI-84262;whatsapp;Ouvidoria;cancelado;2026-09-04 17:58:03;"{""numero_origem"": ""+55419966533221"", ""atendente_bot"": true, ""tempo_resposta_bot_seg"": 109, ""satisfacao_pre_atendimento"": 7, ""versao_whatsapp_api"": ""v18.0""}"
INT-008330;CLI-52603;chat_site;Ouvidoria;resolvido;2026-07-25 12:47:06;"{""browser"": ""Firefox"", ""ip_origem"": ""192.168.98.29"", ""pagina_origem"": ""/ajuda/faq"", ""satisfacao_pre_atendimento"": 7}"
